MessageID,Subject,Message,Spam/Ham,Date
17434,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-10-03
17435,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2023-10-17
17436,Team outing this Friday,Here are the design mockups for your review.,ham,2014-12-03
17437,Project update and next steps,Could we reschedule our meeting to next week?,ham,2022-10-28
17438,Project update and next steps,Here are the design mockups for your review.,ham,2014-11-12
17439,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2017-09-22
17440,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-10-31
17441,Project update and next steps,Here are the design mockups for your review.,ham,2019-05-03
17442,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2011-11-16
17443,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2012-11-09
17444,Project update and next steps,Could we reschedule our meeting to next week?,ham,2017-06-26
17445,Lunch plans?,Could we reschedule our meeting to next week?,ham,2019-09-18
17446,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2016-04-11
17447,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2012-04-15
17448,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-04-08
17449,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2019-10-15
17450,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2021-02-27
17451,Project update and next steps,Here are the design mockups for your review.,ham,2020-10-04
17452,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2018-08-31
17453,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2022-11-25
17454,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2017-12-31
17455,Weekly report attached,Could we reschedule our meeting to next week?,ham,2017-06-01
17456,Project update and next steps,Could we reschedule our meeting to next week?,ham,2020-08-04
17457,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2020-06-11
17458,Lunch plans?,Here are the design mockups for your review.,ham,2014-12-06
17459,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-11-15
17460,Lunch plans?,Could we reschedule our meeting to next week?,ham,2015-12-11
17461,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2019-01-21
17462,Project update and next steps,Here are the design mockups for your review.,ham,2016-11-04
17463,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2010-03-19
17464,Lunch plans?,Could we reschedule our meeting to next week?,ham,2013-12-18
17465,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2016-02-18
17466,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2011-10-20
17467,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2017-10-28
17468,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2017-05-02
17469,Weekly report attached,Here are the design mockups for your review.,ham,2013-02-10
17470,Project update and next steps,Could we reschedule our meeting to next week?,ham,2016-08-13
17471,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2018-12-10
17472,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2020-12-07
17473,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2025-05-14
17474,Project update and next steps,Could we reschedule our meeting to next week?,ham,2016-04-27
17475,Lunch plans?,Here are the design mockups for your review.,ham,2011-10-12
17476,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-02-22
17477,Weekly report attached,Could we reschedule our meeting to next week?,ham,2018-04-20
17478,Project update and next steps,Could we reschedule our meeting to next week?,ham,2014-03-20
17479,Lunch plans?,Could we reschedule our meeting to next week?,ham,2011-11-19
17480,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2011-12-24
17481,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2013-11-17
17482,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2023-03-11
17483,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2024-05-01
17484,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2011-07-14
17485,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2022-03-08
17486,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2017-07-03
17487,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2017-10-27
17488,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2013-06-30
17489,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2012-12-12
17490,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2013-12-04
17491,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2012-04-30
17492,Project update and next steps,Could we reschedule our meeting to next week?,ham,2023-07-26
17493,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2020-12-11
17494,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2013-04-02
17495,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2017-12-01
17496,Lunch plans?,Could we reschedule our meeting to next week?,ham,2015-09-16
17497,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2020-01-14
17498,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-02-22
17499,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2012-03-31
17500,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-01-07
17501,Meeting agenda for tomorrow,Could we reschedule our meeting to next week?,ham,2023-04-19
17502,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2011-01-22
17503,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2015-07-28
17504,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2015-04-13
17505,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2012-03-22
17506,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2015-06-16
17507,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2020-03-11
17508,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2010-10-27
17509,Meeting agenda for tomorrow,I'll be on leave tomorrow. Please cover for me.,ham,2013-09-21
17510,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2024-10-12
17511,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2010-02-13
17512,Lunch plans?,Let's catch up over lunch to discuss the project.,ham,2025-03-13
17513,Project update and next steps,Let's catch up over lunch to discuss the project.,ham,2020-06-15
17514,Team outing this Friday,Here are the design mockups for your review.,ham,2025-05-01
17515,Team outing this Friday,Here are the design mockups for your review.,ham,2023-12-30
17516,Weekly report attached,Could we reschedule our meeting to next week?,ham,2017-04-19
17517,Team outing this Friday,I'll be on leave tomorrow. Please cover for me.,ham,2013-08-04
17518,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2015-12-31
17519,Meeting agenda for tomorrow,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2015-08-16
17520,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2021-02-03
17521,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2019-04-22
17522,Project update and next steps,I'll be on leave tomorrow. Please cover for me.,ham,2023-04-10
17523,Lunch plans?,Here are the design mockups for your review.,ham,2014-12-05
17524,Weekly report attached,Could we reschedule our meeting to next week?,ham,2021-04-17
17525,Project update and next steps,Here are the design mockups for your review.,ham,2016-02-23
17526,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2013-07-15
17527,Team outing this Friday,Here are the design mockups for your review.,ham,2020-01-02
17528,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2020-08-27
17529,Meeting agenda for tomorrow,Let's catch up over lunch to discuss the project.,ham,2018-09-05
17530,Weekly report attached,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-12-31
17531,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2023-07-12
17532,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2016-06-13
17533,Project update and next steps,Here are the design mockups for your review.,ham,2022-01-12
17534,Weekly report attached,Let's catch up over lunch to discuss the project.,ham,2011-07-31
17535,Project update and next steps,Could we reschedule our meeting to next week?,ham,2016-09-27
17536,Lunch plans?,I'll be on leave tomorrow. Please cover for me.,ham,2021-09-01
17537,Meeting agenda for tomorrow,Here are the design mockups for your review.,ham,2017-12-13
17538,Lunch plans?,Could we reschedule our meeting to next week?,ham,2012-03-08
17539,Weekly report attached,I'll be on leave tomorrow. Please cover for me.,ham,2024-12-31
17540,Lunch plans?,Could we reschedule our meeting to next week?,ham,2020-05-26
17541,Lunch plans?,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2018-12-27
17542,Team outing this Friday,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2014-08-01
17543,Team outing this Friday,Could we reschedule our meeting to next week?,ham,2012-08-09
17544,Project update and next steps,Here are the design mockups for your review.,ham,2025-06-17
17545,Project update and next steps,"Hi team, please find the weekly report attached. Let me know if any changes are needed.",ham,2011-04-15
17546,Team outing this Friday,Let's catch up over lunch to discuss the project.,ham,2011-12-14
